GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_NAME	GO ASPECT
UniProtKB	B4L184	wls	part_of	GO:0042734	presynaptic membrane	7230	Protein wntless	C
UniProtKB	B4L184	wls	part_of	GO:0030285	integral component of synaptic vesicle membrane	7230	Protein wntless	C
UniProtKB	B4LC58	wls	part_of	GO:0030285	integral component of synaptic vesicle membrane	7244	Protein wntless	C
UniProtKB	B4LC58	wls	part_of	GO:0042734	presynaptic membrane	7244	Protein wntless	C
UniProtKB	B4LC58	wls	part_of	GO:0099056	integral component of presynaptic membrane	7244	Protein wntless	C
UniProtKB	B4LC58	wls	part_of	GO:0042734	presynaptic membrane	7244	Protein wntless	C
UniProtKB	B4LC58	wls	part_of	GO:0042734	presynaptic membrane	7244	Protein wntless	C
UniProtKB	B4LC58	wls	part_of	GO:0030285	integral component of synaptic vesicle membrane	7244	Protein wntless	C
UniProtKB	B4LIH0	flower	part_of	GO:0030285	integral component of synaptic vesicle membrane	7244	Calcium channel flower	C
UniProtKB	B4LIH0	flower	involved_in	GO:0099533	positive regulation of presynaptic cytosolic calcium concentration	7244	Calcium channel flower	P
UniProtKB	B4LIH0	flower	involved_in	GO:0150008	bulk synaptic vesicle endocytosis	7244	Calcium channel flower	P
UniProtKB	B4LIH0	flower	involved_in	GO:0048488	synaptic vesicle endocytosis	7244	Calcium channel flower	P
UniProtKB	B4LIH0	flower	involved_in	GO:0150007	clathrin-dependent synaptic vesicle endocytosis	7244	Calcium channel flower	P
UniProtKB	B4LIH0	flower	part_of	GO:0030672	synaptic vesicle membrane	7244	Calcium channel flower	C
UniProtKB	B4LIH0	flower	part_of	GO:0030285	integral component of synaptic vesicle membrane	7244	Calcium channel flower	C
UniProtKB	B4LIH0	flower	involved_in	GO:0048488	synaptic vesicle endocytosis	7244	Calcium channel flower	P
UniProtKB	B4M0H8	spas	part_of	GO:0008021	synaptic vesicle	7244	Spastin	C
UniProtKB	B4M0H8	spas	part_of	GO:0043195	terminal bouton	7244	Spastin	C
UniProtKB	B4MXW6	flower	part_of	GO:0030672	synaptic vesicle membrane	7260	Calcium channel flower	C
UniProtKB	B4MXW6	flower	part_of	GO:0030285	integral component of synaptic vesicle membrane	7260	Calcium channel flower	C
UniProtKB	B4MXW6	flower	involved_in	GO:0048488	synaptic vesicle endocytosis	7260	Calcium channel flower	P
UniProtKB	B4N5D3	wls	part_of	GO:0030285	integral component of synaptic vesicle membrane	7260	Protein wntless	C
UniProtKB	B4N5D3	wls	part_of	GO:0042734	presynaptic membrane	7260	Protein wntless	C
UniProtKB	B4N5D3	wls	part_of	GO:0099056	integral component of presynaptic membrane	7260	Protein wntless	C
UniProtKB	B4N5D3	wls	part_of	GO:0042734	presynaptic membrane	7260	Protein wntless	C
UniProtKB	B4N5D3	wls	part_of	GO:0042734	presynaptic membrane	7260	Protein wntless	C
UniProtKB	B4N5D3	wls	part_of	GO:0030285	integral component of synaptic vesicle membrane	7260	Protein wntless	C
UniProtKB	B4NBP4	spas	part_of	GO:0008021	synaptic vesicle	7260	Spastin	C
UniProtKB	B4NBP4	spas	part_of	GO:0043195	terminal bouton	7260	Spastin	C
UniProtKB	B4PD01	flower	part_of	GO:0030285	integral component of synaptic vesicle membrane	7245	Calcium channel flower	C
UniProtKB	B4PD01	flower	involved_in	GO:0099533	positive regulation of presynaptic cytosolic calcium concentration	7245	Calcium channel flower	P
UniProtKB	B4PD01	flower	involved_in	GO:0150008	bulk synaptic vesicle endocytosis	7245	Calcium channel flower	P
UniProtKB	B4PD01	flower	involved_in	GO:0048488	synaptic vesicle endocytosis	7245	Calcium channel flower	P
UniProtKB	B4PD01	flower	involved_in	GO:0150007	clathrin-dependent synaptic vesicle endocytosis	7245	Calcium channel flower	P
UniProtKB	B4PD01	flower	part_of	GO:0030672	synaptic vesicle membrane	7245	Calcium channel flower	C
UniProtKB	B4PD01	flower	part_of	GO:0030285	integral component of synaptic vesicle membrane	7245	Calcium channel flower	C
UniProtKB	B4PD01	flower	involved_in	GO:0048488	synaptic vesicle endocytosis	7245	Calcium channel flower	P
UniProtKB	B4PF15	wls	part_of	GO:0042734	presynaptic membrane	7245	Protein wntless	C
UniProtKB	B4PF15	wls	part_of	GO:0042734	presynaptic membrane	7245	Protein wntless	C
UniProtKB	B4PF15	wls	part_of	GO:0030285	integral component of synaptic vesicle membrane	7245	Protein wntless	C
UniProtKB	B4PL32	spas	part_of	GO:0008021	synaptic vesicle	7245	Spastin	C
UniProtKB	B4PL32	spas	part_of	GO:0043195	terminal bouton	7245	Spastin	C
UniProtKB	B4QLP9	flower	part_of	GO:0030285	integral component of synaptic vesicle membrane	7240	Calcium channel flower	C
UniProtKB	B4QLP9	flower	involved_in	GO:0099533	positive regulation of presynaptic cytosolic calcium concentration	7240	Calcium channel flower	P
UniProtKB	B4QLP9	flower	involved_in	GO:0150008	bulk synaptic vesicle endocytosis	7240	Calcium channel flower	P
UniProtKB	B4QLP9	flower	involved_in	GO:0048488	synaptic vesicle endocytosis	7240	Calcium channel flower	P
UniProtKB	B4QLP9	flower	involved_in	GO:0150007	clathrin-dependent synaptic vesicle endocytosis	7240	Calcium channel flower	P
UniProtKB	B4QLP9	flower	part_of	GO:0030672	synaptic vesicle membrane	7240	Calcium channel flower	C
UniProtKB	B4QLP9	flower	part_of	GO:0030285	integral component of synaptic vesicle membrane	7240	Calcium channel flower	C
UniProtKB	B4QLP9	flower	involved_in	GO:0048488	synaptic vesicle endocytosis	7240	Calcium channel flower	P
UniProtKB	B4QPR1	wls	part_of	GO:0042734	presynaptic membrane	7240	Protein wntless	C
UniProtKB	B4QPR1	wls	part_of	GO:0042734	presynaptic membrane	7240	Protein wntless	C
UniProtKB	B4QPR1	wls	part_of	GO:0030285	integral component of synaptic vesicle membrane	7240	Protein wntless	C
UniProtKB	B5DF41	Snph	part_of	GO:0042734	presynaptic membrane	10116	Syntaphilin	C
UniProtKB	B5FW69	SEPTIN8	part_of	GO:0098793	presynapse	30611	Septin-8	C
UniProtKB	B5FW69	SEPTIN8	part_of	GO:0098793	presynapse	30611	Septin-8	C
UniProtKB	B5FW69	SEPTIN8	part_of	GO:0030672	synaptic vesicle membrane	30611	Septin-8	C
UniProtKB	B6V8E6	CTNNB1	part_of	GO:0042734	presynaptic membrane	9615	Catenin beta-1	C
UniProtKB	B6V8E6	CTNNB1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	9615	Catenin beta-1	C
UniProtKB	B6V8E6	CTNNB1	involved_in	GO:0097091	synaptic vesicle clustering	9615	Catenin beta-1	P
UniProtKB	B6ZK77	il1rapl1b	part_of	GO:0043679	axon terminus	7955	Interleukin-1 receptor accessory protein-like 1-B	C
UniProtKB	B9EJA2	Cttnbp2	part_of	GO:0008021	synaptic vesicle	10090	Cortactin-binding protein 2	C
UniProtKB	B9EJA2	Cttnbp2	part_of	GO:0008021	synaptic vesicle	10090	Cortactin-binding protein 2	C
UniProtKB	D2HFT7	LRFN3	part_of	GO:0042734	presynaptic membrane	9646	Leucine-rich repeat and fibronectin type-III domain-containing protein 3	C
UniProtKB	D3ZBP4	Mical1	part_of	GO:1990026	hippocampal mossy fiber expansion	10116	[F-actin]-monooxygenase MICAL1	C
UniProtKB	D3ZBP4	Mical1	part_of	GO:1990026	hippocampal mossy fiber expansion	10116	[F-actin]-monooxygenase MICAL1	C
UniProtKB	D3ZE55	Pcdh8	part_of	GO:0042734	presynaptic membrane	10116	Protocadherin-8	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0042734	presynaptic membrane	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0008021	synaptic vesicle	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0043679	axon terminus	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0098793	presynapse	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	involved_in	GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	10116	Proline-rich transmembrane protein 2	P
UniProtKB	D3ZFB6	Prrt2	involved_in	GO:0099502	calcium-dependent activation of synaptic vesicle fusion	10116	Proline-rich transmembrane protein 2	P
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0042734	presynaptic membrane	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0042734	presynaptic membrane	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0008021	synaptic vesicle	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0098793	presynapse	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0098793	presynapse	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0043679	axon terminus	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	involved_in	GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	10116	Proline-rich transmembrane protein 2	P
UniProtKB	D3ZFB6	Prrt2	involved_in	GO:0099502	calcium-dependent activation of synaptic vesicle fusion	10116	Proline-rich transmembrane protein 2	P
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0042734	presynaptic membrane	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0008021	synaptic vesicle	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0098793	presynapse	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0043679	axon terminus	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	involved_in	GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	10116	Proline-rich transmembrane protein 2	P
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0042734	presynaptic membrane	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZFB6	Prrt2	part_of	GO:0030672	synaptic vesicle membrane	10116	Proline-rich transmembrane protein 2	C
UniProtKB	D3ZYR1	Fcho2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	F-BAR domain only protein 2	P
UniProtKB	D3ZYR1	Fcho2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	F-BAR domain only protein 2	P
UniProtKB	D3ZYR1	Fcho2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	F-BAR domain only protein 2	P
UniProtKB	D3ZYR1	Fcho2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	F-BAR domain only protein 2	P
UniProtKB	D3ZYR1	Fcho2	part_of	GO:0098835	presynaptic endocytic zone membrane	10116	F-BAR domain only protein 2	C
UniProtKB	D3ZZN9	Syde1	involved_in	GO:0016081	synaptic vesicle docking	10116	Rho GTPase-activating protein SYDE1	P
UniProtKB	D3ZZN9	Syde1	part_of	GO:0098793	presynapse	10116	Rho GTPase-activating protein SYDE1	C
UniProtKB	D4A055	Cacnb4	enables	GO:0099635	voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels	10116	Voltage-dependent L-type calcium channel subunit beta-4	F
UniProtKB	D4A055	Cacnb4	enables	GO:0099635	voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels	10116	Voltage-dependent L-type calcium channel subunit beta-4	F
UniProtKB	D4A055	Cacnb4	involved_in	GO:0099703	induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration	10116	Voltage-dependent L-type calcium channel subunit beta-4	P
UniProtKB	D4A055	Cacnb4	involved_in	GO:0099703	induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration	10116	Voltage-dependent L-type calcium channel subunit beta-4	P
UniProtKB	D4A055	Cacnb4	involved_in	GO:0099533	positive regulation of presynaptic cytosolic calcium concentration	10116	Voltage-dependent L-type calcium channel subunit beta-4	P
UniProtKB	D4A055	Cacnb4	involved_in	GO:0099533	positive regulation of presynaptic cytosolic calcium concentration	10116	Voltage-dependent L-type calcium channel subunit beta-4	P
UniProtKB	D4A055	Cacnb4	part_of	GO:0098793	presynapse	10116	Voltage-dependent L-type calcium channel subunit beta-4	C
UniProtKB	D4A055	Cacnb4	part_of	GO:0098793	presynapse	10116	Voltage-dependent L-type calcium channel subunit beta-4	C
UniProtKB	D4A0X3	Kiaa1107	part_of	GO:0008021	synaptic vesicle	10116	AP2-interacting clathrin-endocytosis protein	C
UniProtKB	D4A0X3	Kiaa1107	involved_in	GO:0150007	clathrin-dependent synaptic vesicle endocytosis	10116	AP2-interacting clathrin-endocytosis protein	P
UniProtKB	D4A0X3	Kiaa1107	involved_in	GO:0036466	synaptic vesicle recycling via endosome	10116	AP2-interacting clathrin-endocytosis protein	P
UniProtKB	D4A0X3	Kiaa1107	involved_in	GO:0150007	clathrin-dependent synaptic vesicle endocytosis	10116	AP2-interacting clathrin-endocytosis protein	P
UniProtKB	D4A0X3	Kiaa1107	involved_in	GO:0016182	synaptic vesicle budding from endosome	10116	AP2-interacting clathrin-endocytosis protein	P
UniProtKB	D4A0X3	Kiaa1107	involved_in	GO:0150007	clathrin-dependent synaptic vesicle endocytosis	10116	AP2-interacting clathrin-endocytosis protein	P
UniProtKB	D4A0X3	Kiaa1107	part_of	GO:0098793	presynapse	10116	AP2-interacting clathrin-endocytosis protein	C
UniProtKB	D4A0X3	Kiaa1107	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	AP2-interacting clathrin-endocytosis protein	P
UniProtKB	D4A0X3	Kiaa1107	involved_in	GO:0036466	synaptic vesicle recycling via endosome	10116	AP2-interacting clathrin-endocytosis protein	P
UniProtKB	D4A0X3	Kiaa1107	part_of	GO:0098793	presynapse	10116	AP2-interacting clathrin-endocytosis protein	C
UniProtKB	D4AB66	Ston2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	Stonin-2	P
UniProtKB	D4AB66	Ston2	part_of	GO:0008021	synaptic vesicle	10116	Stonin-2	C
UniProtKB	D4AB66	Ston2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	Stonin-2	P
UniProtKB	D4AB66	Ston2	involved_in	GO:0036465	synaptic vesicle recycling	10116	Stonin-2	P
UniProtKB	D4AB66	Ston2	part_of	GO:0008021	synaptic vesicle	10116	Stonin-2	C
UniProtKB	D4AB66	Ston2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	Stonin-2	P
UniProtKB	D4AB66	Ston2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	Stonin-2	P
UniProtKB	D4AB66	Ston2	part_of	GO:0008021	synaptic vesicle	10116	Stonin-2	C
UniProtKB	D4AB66	Ston2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	Stonin-2	P
UniProtKB	D4AB66	Ston2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	Stonin-2	P
UniProtKB	D4AB66	Ston2	part_of	GO:0098793	presynapse	10116	Stonin-2	C
UniProtKB	D4AB66	Ston2	involved_in	GO:0048488	synaptic vesicle endocytosis	10116	Stonin-2	P
UniProtKB	D4AB66	Ston2	part_of	GO:0098793	presynapse	10116	Stonin-2	C
UniProtKB	D4ABL6	Mctp1	part_of	GO:0030672	synaptic vesicle membrane	10116	Multiple C2 and transmembrane domain-containing protein 1	C
UniProtKB	D4ABL6	Mctp1	part_of	GO:0030672	synaptic vesicle membrane	10116	Multiple C2 and transmembrane domain-containing protein 1	C
UniProtKB	D4ABL6	Mctp1	part_of	GO:0030672	synaptic vesicle membrane	10116	Multiple C2 and transmembrane domain-containing protein 1	C
UniProtKB	E1BNE9	KCNJ3	part_of	GO:0099056	integral component of presynaptic membrane	9913	G protein-activated inward rectifier potassium channel 1	C
UniProtKB	E2RP94	DNMBP	part_of	GO:0098793	presynapse	9615	Dynamin-binding protein	C
UniProtKB	E7F1U2	dnmbp	part_of	GO:0098793	presynapse	7955	Dynamin-binding protein	C
UniProtKB	E9PTT0	Zdhhc17	part_of	GO:0042734	presynaptic membrane	10116	Palmitoyltransferase ZDHHC17	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0042734	presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0008021	synaptic vesicle	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0042734	presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0098793	presynapse	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0043679	axon terminus	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0098793	presynapse	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	involved_in	GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	10090	Proline-rich transmembrane protein 2	P
UniProtKB	E9PUL5	Prrt2	part_of	GO:0042734	presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0030672	synaptic vesicle membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	involved_in	GO:0099502	calcium-dependent activation of synaptic vesicle fusion	10090	Proline-rich transmembrane protein 2	P
UniProtKB	E9PUL5	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Proline-rich transmembrane protein 2	C
UniProtKB	E9PUL5	Prrt2	involved_in	GO:0099502	calcium-dependent activation of synaptic vesicle fusion	10090	Proline-rich transmembrane protein 2	P
UniProtKB	E9PUL5	Prrt2	involved_in	GO:0099502	calcium-dependent activation of synaptic vesicle fusion	10090	Proline-rich transmembrane protein 2	P
UniProtKB	E9PV86	Mctp1	part_of	GO:0030672	synaptic vesicle membrane	10090	Multiple C2 and transmembrane domain-containing protein 1	C
UniProtKB	E9PV86	Mctp1	part_of	GO:0030672	synaptic vesicle membrane	10090	Multiple C2 and transmembrane domain-containing protein 1	C
UniProtKB	E9PV86	Mctp1	part_of	GO:0030672	synaptic vesicle membrane	10090	Multiple C2 and transmembrane domain-containing protein 1	C
UniProtKB	E9Q7X7	Nrxn2	part_of	GO:0042734	presynaptic membrane	10090	Neurexin-2	C
UniProtKB	E9Q7X7	Nrxn2	acts_upstream_of_or_within	GO:0007269	neurotransmitter secretion	10090	Neurexin-2	P
UniProtKB	F1LQX4	Arhgap44	part_of	GO:0048786	presynaptic active zone	10116	Rho GTPase-activating protein 44	C
UniProtKB	F1LQX4	Arhgap44	part_of	GO:0098793	presynapse	10116	Rho GTPase-activating protein 44	C
UniProtKB	F1LQX4	Arhgap44	part_of	GO:0048786	presynaptic active zone	10116	Rho GTPase-activating protein 44	C
UniProtKB	F1LQX4	Arhgap44	part_of	GO:0048786	presynaptic active zone	10116	Rho GTPase-activating protein 44	C
UniProtKB	F1M4A4	Kif1a	part_of	GO:0008021	synaptic vesicle	10116	Kinesin-like protein KIF1A	C
UniProtKB	F1M4A4	Kif1a	part_of	GO:0098793	presynapse	10116	Kinesin-like protein KIF1A	C
UniProtKB	F1MH07	MICAL1	part_of	GO:1990026	hippocampal mossy fiber expansion	9913	[F-actin]-monooxygenase MICAL1	C
UniProtKB	F1MH24	AAK1	part_of	GO:0098793	presynapse	9913	AP2-associated protein kinase 1	C
UniProtKB	F1MH24	AAK1	part_of	GO:0043195	terminal bouton	9913	AP2-associated protein kinase 1	C
UniProtKB	F1MM41	ZNRF1	part_of	GO:0030672	synaptic vesicle membrane	9913	E3 ubiquitin-protein ligase ZNRF1	C
UniProtKB	F1NUK7	FLRT3	part_of	GO:0043679	axon terminus	9031	Leucine-rich repeat transmembrane protein FLRT3	C
UniProtKB	F1NWE3	PTPRS	part_of	GO:0030285	integral component of synaptic vesicle membrane	9031	Receptor-type tyrosine-protein phosphatase S	C
UniProtKB	F1NWE3	PTPRS	part_of	GO:0030672	synaptic vesicle membrane	9031	Receptor-type tyrosine-protein phosphatase S	C
UniProtKB	F1PTE3	RAB13	part_of	GO:0008021	synaptic vesicle	9615	Ras-related protein Rab-13	C
UniProtKB	F1QVR8	mettl5	part_of	GO:0098793	presynapse	7955	rRNA N6-adenosine-methyltransferase METTL5	C
UniProtKB	F1QVR8	mettl5	part_of	GO:0098793	presynapse	7955	rRNA N6-adenosine-methyltransferase METTL5	C
